title,description
"'EPL 득점왕' 손흥민, 2022 발롱도르 후보 30인에 선정","오른 손흥민(토트넘 핫스퍼)이 당당히 2022 발롱도르 후보 30명에 들었다. 발롱도르를 주관하는 프랑스 풋볼은 13일(한국시간) 공식 홈페이지를 통해 손흥민과 해리 케인(이상 토트넘), 로베르트 레반도프스키(FC... "
"EPL 득점왕 효과…손흥민, 게임캐릭터 평가도 ‘업’",손흥민(30·토트넘·사진)이 아시아 첫 잉글랜드 프리미어리그(EPL) 득점왕에 오른 효과가 축구게임 캐릭터... 진단하면서 손흥민이 전체 8위에 이름을 올릴 것이라 전망했다. 게임업체 EA스포츠가 1993년부터 매년... 
"'손흥민 실점 빌미' 토트넘, 첼시에 0-1로 끌려가 (전반 종료)","첼시가 손흥민의 실수로부터 시작된 공격에서 첫 골을 뽑아내며 토트넘에 1-0 리드를 잡았다. 토트넘은 15일... 라이언 세세뇽, 피에르 에밀 호이비에르, 로드리고 벤탄쿠르, 에메르송이 중원을 구축했고, 손흥민, 해리... "
"'EPL 득점왕' 손흥민, 첼시전서 시즌 첫 골 도전",(EPL) '득점왕' 손흥민(30·토트넘)이 강호 첼시를 상대로 시즌 첫 골에 도전한다. 토트넘은 15일 0시30분... 토트넘은 지난 시즌 득점왕 손흥민과 단짝인 해리 케인을 앞세워 첼시 사냥에 나선다. 둘 다 지난 사우샘프턴과 첫... 
"'MOTM' 제임스에 지워진 손흥민, '볼뺏김 12회+최저평점' [PL 2R]",토트넘 홋스퍼의 에이스 손흥민이 첼시전에서 최저평점을 받으며 침묵했다. 손흥민은 15일(한국시간) 영국 런던에 위치한 스탬포드 브리지에서 열린 첼시와의 2022/23시즌 프리미어리그 2라운드 원정 경기에서 왼쪽 측면... 
[뇌 생각엔] 허준이와 손흥민의 뇌를 MRI로 찍는다면?,"지난 5월 토트넘 훗스퍼 손흥민이 영국 프리미어리그 득점왕을 차지했을 때, 지난달 프린스턴대 허준이 교수가 ‘필즈상’을 수상했을 때다. 두 사람은 서로 다른 분야에 있지만, 일 할 때 무언가를 끊임없이 계산하고... "
"'발롱도르 포함' 손흥민, 22위 넘어 더 높은 곳 노린다",발롱도르 후보 30인에 포함된 손흥민(토트넘 홋스퍼)이 또 한 번의 새 역사를 준비한다. '프랑스 풋볼'은 13일... 손흥민도 당당히 30인에 이름을 올렸다. 지난 시즌 손흥민은 최고의 활약을 펼쳤다. 잉글랜드 프리미어리그... 
"'손흥민 80분' 토트넘, 첼시와 2-2 무승부…케인 극적 동점골",사우샘프턴과의 개막전에서 1도움을 기록했던 손흥민은 2경기 연속 선발 출전해 80분간 그라운드를 누볐지만... 손흥민은 전반 40분 속도를 올리며 역습에 나섰지만 첼시 수비수 리스 제이미가 옐로카드를 감수하는... 
토트넘 경기일정·중계 '첼시전 예상선발라인업' 손흥민 첫골기대,"손흥민 (출처=토트넘sns) 토트넘 손흥민 첫골이 터질까 광복절인 15일 월요일 새벽, 22-23 PL 2라운드에서 첼시와 토트넘의 맞대결이 펼쳐진다. 토트넘 선발출전선수명단은 케인, 손흥민, 쿨루셉스키, 호이비에르... "
한국 넘어 세계 최고가 된 손흥민 [2022 누가 한국을 움직이는가],현재 손흥민의 위상을 보여주는 대목이다. 아시아인 최초로 축구 세계 최고의 리그 EPL(잉글랜드 프리미어리그) 득점왕에 오른 손흥민(토트넘 훗스퍼)의 영향력은 이제 스포츠 분야를 뛰어넘는다. 이번 '2022 누가... 
"'코리안 더비'는 후반에...토트넘-울버햄튼 명단, 손흥민 선발-황희찬 벤치","쿨루셉스키, 케인, 손흥민, 에메르송, 벤탄쿠르, 호이비에르, 페리시치, 데이비스, 다이어, 산체스가 선발로 나섰고 골키퍼 장갑은 요리스가 낀다. 이에 맞선 울버햄튼의 브루노 라즈 감독은 4-2-3-1 포메이션을... "
"손흥민 향한 '인종차별' 첼시 팬, 경찰에 붙잡혔다…눈 찢는 행위 딱 걸려",손흥민(30·토트넘 홋스퍼)을 향해 인종차별 행위를 한 첼시팬이 경찰에 붙잡혔다. 지난 15일(이하 한국시간)... 후 손흥민이 경기 중 관중석 첼시팬에 의해 인종차별을 당한 사실이 알려졌다. 2-2 무승부로 끝난 이 경기에서... 
"손흥민 침묵, 오히려 좋다고? 英전문가 이색 관점 이유는","손흥민이 골을 넣지 못했지만 오히려 긍정적이라고 한 전문가가 진단했다. 영국 '풋볼인사이더'가 10일(한국시각) 보도한 바에 따르면 폴 로빈슨은 토트넘 핫스퍼가 손흥민, 해리 케인이 골을 넣지 못한 경기에서 4골을... "
"손흥민vs황희찬, 시즌 첫 '코리안 더비'…토트넘-울버햄튼 3R 격돌, 첫 골 누...",잉글랜드 프리미어리그(EPL)에서 활약하는 손흥민(30·토트넘 홋스퍼)과 황희찬(26·울버햄튼)이 맞붙는 시즌... 한국축구대표팀에서 핵심 공격수로 좋은 호흡을 보여온 손흥민과 황희찬이지만 이번에는 적으로 만나... 
"'손흥민 침묵' 토트넘, 첼시와 극적인 무승부","잉글랜드 프리미어리그 토트넘의 손흥민 선수가 개막 이후 두 경기 연속 득점포를 가동하지 못했습니다. 손흥민은 첼시와의 경기에 선발로 출전했지만, 이렇다 할 활약을 펼치지 못한 채 후반 34분 교체됐습니다.... "
손흥민-메시 A매치 맞대결 성사될까... 관건은 '경기 장소',만약 평가전이 진행되면 손흥민(30·토트넘)과 리오넬 메시(35·파리생제르맹)의 맞대결로도 많은 관심을 받을 경기다. 다만 아르헨티나 매체 보도처럼 한국과 아르헨티나의 평가전이 성사될지는 미지수다.... 
"황의조, 절친 손흥민과 대결?…EPL 세 팀 관심","기사내용 요약 ""울버햄튼·풀럼·노팅엄, 황의조에 관심"" 이적료가 문제 [서울=뉴시스]박지혁 기자 = 축구 국가대표 공격수 황의조(30·보르도)가 동갑내기 절친 손흥민(30·토트넘)과 잉글랜드 무대에서 대결할 수... "
"임영웅, 아이유 그리고 손흥민",3위는 950(9%)표로 손흥민이 선정됐다. 아시아 선수 최초로 잉글랜드 프리미어리그(EPL) 득점왕에 오른 손흥민은 뛰어난 실력과 팬 서비스로 팬들의 사랑을 받는 선수로 자리매김했다. 최근 소속팀 토트넘과 방한했던... 
"'토트넘' 손흥민, 발롱도르 후보 30명에 선정…개인 통산 두 번째",손흥민 / 사진=손흥민 인스타그램 잉글랜드 프로축구 프리미어리그 토트넘에서 활약하는 손흥민(30)이 세계적인 권위의 축구 시상인 발롱도르 후보 30명에 선정됐다. 13일 연합뉴스의 보도에 따르면 발롱도르를... 
'토트넘 손흥민 vs 울버햄튼 황희찬' 첫골 주인공은 누구?,손흥민의 토트넘과 황희찬의 울버햄튼이 맞붙는다. 토트넘의 손흥민과 울버햄튼 황희찬이 22-23 PL 3라운드에서 누가 먼저 골맛을 볼지 관심이 높아지고 있다. 지난 시즌에 두 번 맞붙었던 손흥민과 황희찬은... 
'손흥민 첫 골 도전!' 토트넘-첼시 선발 명단 발표 [PL 2R],"지난 시즌 프리미어리그 득점왕 손흥민이 첼시를 상대로 리그 첫 골 사냥에 나선다. 토트넘은 15일... 라이언 세세뇽, 피에르 에밀 호이비에르, 로드리고 벤탄쿠르, 에메르송이 중원을 구축했고, 손흥민, 해리 케인, 데얀... "
"점점 강해지는 손흥민과 친구들, '피지컬 20살 수비수' 7번째 영입",손흥민(30)의 토트텀 홋스퍼가 젊은 수비수를 보강하며 미래를 내다보는 포석을 다졌다. 16일(현지시간) 토트넘 구단에 따르면 이탈리아 출신 왼쪽 수비수 데스티니 우도지(20)가 토트넘과 2027년까지 계약을 체결했다.... 
"[오피셜] 손흥민, 발롱도르 후보 30인 선정",손흥민(토트넘 홋스퍼)이 2022 발롱도르 후보 30인에 포함됐다. 발롱도르를 주관하는 ‘프랑스 풋볼’ 13일(한국 시간) 공식 채널을 통해 2022 발롱도르 후보 30인을 공개했다. 2019년 발롱도르 후보로 지명된 손흥민은... 
"'발롱도르 최종 30인' 2022 손흥민, 2019 SON 넘을까...17위로 최고 성적 예상","2022년의 손흥민은 2019년의 손흥민을 넘을 수 있을까. 발롱도르 주관지 '프랑스 풋볼'은 13일(한국시간) 공식 채널을 통해 발롱도르 후보를 발표했다. 코파 트로피(U-21) 후보, 야신 트로피(골키퍼), 발롱도르 여자 부문... "
"토트넘·울버햄튼 ""손흥민 평점"" 혹평, 경기일정·무료유료중계채널","토트넘 손흥민(사진제공/연합뉴스) 울버햄튼전에서 토트넘 손흥민이 평점 6점을 받으며 혹평을 받았다. 영국매체마다 평점의 숫자는 다르지만 특별한 공격력을 보여주지 못했다는 결과다. 반면, 해리케인은... "
"'손흥민-케인-쿨루셉스키 스리톱' 토트넘, 첼시전 선발 라인업","잉글랜드 프리미어리그(EPL) 토트넘에서 활약하는 손흥민(30)이 천적 상대로 시즌 첫 득점포를 겨냥한다.... 손흥민, 해리 케인, 데얀 쿨루세브스키 스리톱을 가동한다. 중원에 로드리고... "
"리버풀 전설, 손흥민 수비력 비난... ""상대 자유롭게 놔두던데?""","손흥민(30, 토트넘)에게 혹평이 이어졌다. 토트넘은 15일 오전 0시 30분(이하 한국시간) 영국 런던의... 이날도 선발 출격한 손흥민은 후반 34분 이반 페리시치와 교체되기 전까지 약 79분간 경기장을 누볐다. 축구 통계... "
"""손흥민 수비 좀 해!""...다음 경기일정 골로 비난 여론 잠재우나","▲사진=손흥민 인스타그램 캡쳐 손흥민의 세트피스 수비에 대해 지적을 받았다. 지난 16일(한국시간) 영국 '더 부트 룸'은 ""전 잉글랜드 선수 제이미 오하라가 손흥민의 세트피스 수비를 지적했다""라고 전했다. 더 부트... "
"""손흥민 조용히 시켰으니 최고 평가 당연"" 리스 제임스에게 극찬","리스 제임스(23, 첼시)가 손흥민(30, 토트넘)을 침묵시키며 최고 평점을 받았다. 제임스는 15일(한국시간) 영국... 이날 제임스에게 떨어진 가장 큰 임무는 손흥민 봉쇄. 지난 시즌 23골을 터뜨려 모하메드 살라(리버풀)와... "
"손흥민, '천적' 첼시전 79분 소화... 공격 포인트 기록엔 실패",잉글랜드 프리미어리그(EPL) 토트넘 공격수 손흥민(30)이 첼시와 맞대결에서 부진했다. 팀은 무승부로 마쳤다. 손흥민은 15일(한국시간) 영국 런던에 위치한 스탬포드 브릿지에서 열린 첼시와 2022~23시즌 EPL 2라운드 원정... 
득점왕 손흥민 집중견제 … 콘테 묘수는?,잉글랜드 프로축구 프리미어리그(EPL) 득점왕 손흥민(30·토트넘)이 개막 2경기에서 침묵한 가운데 안토니오 콘테 토트넘 홋스퍼 감독이 새로운 해법을 찾을지 관심이다. 손흥민은 지난 15일(한국시간) 영국 런던의... 
예열 끝 손흥민…첼시 상대 첫 골 사냥 나선다,손흥민(30)의 소속팀 토트넘이 15일 첼시와의 원정경기에서 2022-2023 잉글랜드 프로축구 프리미어리그(EPL) 2라운드 개막 2연승에 도전한다. EPL 첫 경기에서 도움을 작성하며 예열을 끝낸 손흥민이 본격적인 골 사냥에 나설... 
"손흥민, 새 시즌도 7번 달고 뛴다…토트넘 등번호 확정",로메로 4번서 17번으로 교체…신입생 히샤를리송은 9번 손흥민(30·토트넘)이 새 시즌에도 등번호 '7번'을... 손흥민은 예년과 같이 7번을 배정받았다. 손흥민은 독일 분데스리가에서의 두 번째 팀인 레버쿠젠 시절부터... 
"손흥민, 첼시전서 인종차별 당했다…첼시팬 눈 찢는 행위, 구단 조사 중","손흥민(30·토트넘 홋스퍼)이 첼시전에서 인종차별을 당한 것으로 알려졌다. 토트넘과 첼시는 지난 15일(이하... 그 대상이 바로 손흥민이었다. 영국 스포츠 전문 매체 디 애슬레틱은 18일 ""첼시 구단이 상대 팀 토트넘의... "
"'소유권 상실 12회' 손흥민, 최저 평점 5점...""공 다루느라 고생""","첼시를 만나 고전한 손흥민(30, 토트넘)이 박한 평가를 받았다. 토트넘은 15일 오전 0시 30분(이하 한국시간)... 손흥민을 필두로 해리 케인과 데얀 쿨루셉스키, 라이언 세세뇽, 로드리고 벤탄쿠르, 피에르-에밀 호이비에르... "
"'손흥민 선발-황희찬 교체명단' 토트넘-울버햄튼전, 손-황 선발 맞대결은 불발","토트넘 손흥민은 선발로 나서는 반면 울버햄튼 황희찬은 교체 명단에 이름을 올려 일단 둘의 선발 맞대결은... 사진=토트넘, 울버햄튼 SNS 토트넘은 손흥민을 비롯해 해리 케인, 데얀 클루셉스키, 이반 페리시치, 피에르... "
"손흥민, 개막전 결승 어시스트…토트넘, 4대1 대승","손흥민(30, 토트넘 홋스퍼)이 개막전 결승 어시스트를 기록했다. 손흥민은 6일(현지시간) 영국 런던 토트넘 홋스퍼 스타디움에서 열린 2022-2023시즌 잉글랜드 프리미어리그 1라운드 사우샘프턴과 홈 경기에서 1대1로 맞선... "
"[EPL] 손흥민 VS 황희찬, 주말 '코리안 더비'..시즌 첫 골 주인공은?","사진 = 뉴시스 잉글랜드 프리미어리그(EPL) 무대에서 뛰고 있는 손흥민(토트넘)과 황희찬(울버햄프턴)이 올... 손흥민과 황희찬의 '코리안 더비'는 이번이 세 번째로, 앞선 두 차례 맞대결에서는 두 선수 모두 공격... "
내한 때 못 산 '손흥민 티셔츠' 다시 구한다,"이번 기획전에선 지난번에 하루만에 매진된 일명 '손흥민 티셔츠' 등 선수 등번호 마킹 티셔츠를 3만원대에 판매한다. 당시 손흥민, 케인, 요리스, 레길론의 넘버링 티셔츠는 하루만에 매진됐고, 토트넘 로고 티셔츠 4종도... "
"'손흥민 봉쇄로 자격 충분'…악의적 파울 첼시 수비수, 토트넘전 KOTM 선정",토트넘과의 맞대결에서 손흥민을 봉쇄한 첼시 수비수 제임스가 호평을 받았다. 토트넘은 15일 오전... 손흥민은 첼시전에 선발 출전해 후반 34분 페리시치와 교체된 가운데 80분 동안 활약했다. 손흥민은 첼시전에서 전반... 
"개막전 1도움 올린 손흥민, 첼시전서 득점포 가동할까?",지난 시즌 잉글랜드 프리미어리그 득점왕 대기록을 세운 손흥민(토트넘 홋스퍼)이 첼시와의 맞대결서 2022-2023시즌 첫 골 사냥에 나선다. 이번 시즌에도 강력한 프리미어리그 득점왕 후보로 꼽히는 손흥민이 같은... 
"준비된 손흥민, 경쟁도 시작됐다···히샤를리송 본격 가세",지난 시즌 득점왕에 오른 손흥민(30)도 예외는 아니다. 손흥민은 그 경쟁을 즐길 준비가 돼 있다. 손흥민은 9일 영국 풋볼런던과 인터뷰에서 “(개막전인 사우샘프턴전에서)4-1로 이겼을 때 나나 (해리)케인이 득점하기를... 
